# Sigma = 0.937542
       -9.5847217742        0.0000000000
       -9.0221966115        0.0000000000
       -8.4596714488        0.0000000000
       -7.8971462860        0.0000000000
       -7.3346211233        0.0000000000
       -6.7720959605        0.0000000000
       -6.2095707978        0.0000000009
       -5.6470456351        0.0000000376
       -5.0845204723        0.0000010751
       -4.5219953096        0.0000215593
       -3.9594701468        0.0003041540
       -3.3969449841        0.0030271448
       -2.8344198214        0.0213382170
       -2.2718946586        0.1071159952
       -1.7093694959        0.3858269846
       -1.1468443331        1.0075402813
       -0.5843191704        1.9368996460
       -0.0217940077        2.8163544856
        0.5407311551        3.2746138514
        1.1032563178        3.3701345248
        1.6657814806        3.4098875442
        2.2283066433        3.4112916698
        2.7908318060        3.1757104197
        3.3533569688        2.7286260633
        3.9158821315        2.2526873388
        4.4784072943        1.7756704879
        5.0409324570        1.2324538967
        5.6034576197        0.6873874348
        6.1659827825        0.2896311379
        6.7285079452        0.0892483413
        7.2910331080        0.0214385170
        7.8535582707        0.0141664174
        8.4160834334        0.0472239555
        8.9786085962        0.1381166895
        9.5411337589        0.2837448935
       10.1036589217        0.4067629842
       10.6661840844        0.4068279890
       11.2287092471        0.2838796515
       11.7912344099        0.1382011608
       12.3537595726        0.0469400021
       12.9162847354        0.0111231682
       13.4788098981        0.0018389414
       14.0413350608        0.0002121101
       14.6038602236        0.0000170690
       15.1663853863        0.0000009583
       15.7289105491        0.0000000375
       16.2914357118        0.0000000010
       16.8539608745        0.0000000000
       17.4164860373        0.0000000000
       17.9790112000        0.0000000000
       18.5415363628        0.0000000000
       19.1040615255        0.0000000000
       19.6665866882        0.0000000000
       20.2291118510        0.0000000000
       20.7916370137        0.0000000000
       21.3541621765        0.0000000008
       21.9166873392        0.0000000316
       22.4792125019        0.0000008446
       23.0417376647        0.0000158287
       23.6042628274        0.0002083797
       24.1667879902        0.0019299152
       24.7293131529        0.0125956677
       25.2918383156        0.0580328453
       25.8543634784        0.1890894720
       26.4168886411        0.4364575843
       26.9794138039        0.7150207854
       27.5419389666        0.8350587338
       28.1044641293        0.7101050968
       28.6669892921        0.4891380417
       29.2295144548        0.3800964414
       29.7920396176        0.4098485122
       30.3545647803        0.4355545948
       30.9170899430        0.3512957667
       31.4796151058        0.2008446352
       32.0421402685        0.0803425924
       32.6046654313        0.0224386524
       33.1671905940        0.0044411319
       33.7297157568        0.0013425526
       34.2922409195        0.0056731975
       34.8547660822        0.0298116580
       35.4172912450        0.1122394079
       35.9798164077        0.3009430410
       36.5423415705        0.5765051189
       37.1048667332        0.7911126445
       37.6673918959        0.7787767352
       38.2299170587        0.5501011457
       38.7924422214        0.2799929927
       39.3549673842        0.1120609549
       39.9174925469        0.0753983593
       40.4800177096        0.1556672494
       41.0425428724        0.3378863882
       41.6050680351        0.5810971851
       42.1675931979        0.8230693703
       42.7301183606        0.9988600494
       43.2926435233        1.0339053780
       43.8551686861        0.9191095449
       44.4176938488        0.7762252287
       44.9802190116        0.7234394703
       45.5427441743        0.7585503061
       46.1052693370        0.8240265123
       46.6677944998        0.8529011631
       47.2303196625        0.7700183057
       47.7928448253        0.5614619376
       48.3553699880        0.3136664984
       48.9178951507        0.1297558766
       49.4804203135        0.0388633150
       50.0429454762        0.0083051774
       50.6054706390        0.0012547521
       51.1679958017        0.0001332744
       51.7305209644        0.0000099195
       52.2930461272        0.0000005164
       52.8555712899        0.0000000188
       53.4180964527        0.0000000005
       53.9806216154        0.0000000000
       54.5431467781        0.0000000000
       55.1056719409        0.0000000000
       55.6681971036        0.0000000000
       56.2307222664        0.0000000000
       56.7932474291        0.0000000000
       57.3557725918        0.0000000000
       57.9182977546        0.0000000000
       58.4808229173        0.0000000000
       59.0433480801        0.0000000000
       59.6058732428        0.0000000000
       60.1683984055        0.0000000000
       60.7309235683        0.0000000000
       61.2934487310        0.0000000000
       61.8559738938        0.0000000000
       62.4184990565        0.0000000000
       62.9810242192        0.0000000000
       63.5435493820        0.0000000000
       64.1060745447        0.0000000000
       64.6685997075        0.0000000000
       65.2311248702        0.0000000000
       65.7936500329        0.0000000000
       66.3561751957        0.0000000000
       66.9187003584        0.0000000000
       67.4812255212        0.0000000000
       68.0437506839        0.0000000000
       68.6062758466        0.0000000000
       69.1688010094        0.0000000000
       69.7313261721        0.0000000000
       70.2938513349        0.0000000000
       70.8563764976        0.0000000000
       71.4189016603        0.0000000000
       71.9814268231        0.0000000000
       72.5439519858        0.0000000000
       73.1064771486        0.0000000000
       73.6690023113        0.0000000000
       74.2315274741        0.0000000000
       74.7940526368        0.0000000000
       75.3565777995        0.0000000000
       75.9191029623        0.0000000000
       76.4816281250        0.0000000000
       77.0441532878        0.0000000000
       77.6066784505        0.0000000000
       78.1692036132        0.0000000000
       78.7317287760        0.0000000000
       79.2942539387        0.0000000000
       79.8567791015        0.0000000000
       80.4193042642        0.0000000000
       80.9818294269        0.0000000000
       81.5443545897        0.0000000000
       82.1068797524        0.0000000000
       82.6694049152        0.0000000000
       83.2319300779        0.0000000000
       83.7944552406        0.0000000011
       84.3569804034        0.0000000410
       84.9195055661        0.0000010607
       85.4820307289        0.0000192608
       86.0445558916        0.0002457448
       86.6070810543        0.0022070838
       87.1696062171        0.0139832230
       87.7321313798        0.0626432518
       88.2946565426        0.1989245437
       88.8571817053        0.4488911046
       89.4197068680        0.7222463823
       89.9822320308        0.8371809845
       90.5447571935        0.7379626698
       91.1072823563        0.6290728351
       91.6698075190        0.7802283477
       92.2323326817        1.2009150464
       92.7948578445        1.5640005695
       93.3573830072        1.5232251575
       93.9199081700        1.0874034814
       94.4824333327        0.5675315896
       95.0449584954        0.2160232663
       95.6074836582        0.0596936976
       96.1700088209        0.0119023116
       96.7325339837        0.0017013779
       97.2950591464        0.0001733153
       97.8575843091        0.0000125182
       98.4201094719        0.0000006385
       98.9826346346        0.0000000229
       99.5451597974        0.0000000006
      100.1076849601        0.0000000000
      100.6702101228        0.0000000000
      101.2327352856        0.0000000000
      101.7952604483        0.0000000000
      102.3577856111        0.0000000000
      102.9203107738        0.0000000000
